,label
EPI_ISL_521507,1
EPI_ISL_487222,0
EPI_ISL_423502,0
EPI_ISL_455141,1
n,0
EPI_ISL_447414,1
EPI_ISL_461649,1
EPI_ISL_534369,1
EPI_ISL_540954,1
EPI_ISL_440226,1
EPI_ISL_434025,0
EPI_ISL_438468,1
EPI_ISL_546865,0
EPI_ISL_499689,1
EPI_ISL_420008,1
EPI_ISL_468680,1
EPI_ISL_533130,1
EPI_ISL_431959,1
EPI_ISL_507104,1
EPI_ISL_556202,1
EPI_ISL_461275,1
EPI_ISL_484167,1
i,1
EPI_ISL_429582,1
EPI_ISL_434948,0
EPI_ISL_447865,1
EPI_ISL_479269,1
EPI_ISL_465115,1
EPI_ISL_446434,1
EPI_ISL_461311,1
EPI_ISL_488250,1
EPI_ISL_567977,1
EPI_ISL_424375,1
EPI_ISL_418115,1
EPI_ISL_510727,1
EPI_ISL_467783,1
EPI_ISL_422024,1
EPI_ISL_473894,1
EPI_ISL_447647,1
EPI_ISL_515064,1
EPI_ISL_530886,1
EPI_ISL_533245,1
EPI_ISL_471716,1
EPI_ISL_561202,1
EPI_ISL_527970,0
EPI_ISL_499966,1
EPI_ISL_454777,1
EPI_ISL_432821,0
EPI_ISL_522156,1
EPI_ISL_485214,1
EPI_ISL_561679,1
EPI_ISL_433311,1
EPI_ISL_569785,1
EPI_ISL_522097,0
EPI_ISL_515062,1
EPI_ISL_450046,1
EPI_ISL_519303,1
EPI_ISL_448021,1
EPI_ISL_517333,1
EPI_ISL_455749,1
EPI_ISL_531864,1
EPI_ISL_479583,1
EPI_ISL_534448,1
EPI_ISL_522970,1
EPI_ISL_468872,1
EPI_ISL_485818,1
EPI_ISL_483630,1
EPI_ISL_488437,0
EPI_ISL_567139,0
EPI_ISL_460430,1
EPI_ISL_434910,1
EPI_ISL_439144,1
EPI_ISL_488262,1
EPI_ISL_537682,1
EPI_ISL_564406,1
EPI_ISL_490421,1
EPI_ISL_519934,1
EPI_ISL_481090,1
EPI_ISL_555976,1
EPI_ISL_528268,1
EPI_ISL_564560,1
EPI_ISL_492778,1
EPI_ISL_435385,1
EPI_ISL_535791,1
EPI_ISL_456800,1
EPI_ISL_485342,1
EPI_ISL_525251,1
EPI_ISL_447366,1
h,1
EPI_ISL_478000,1
EPI_ISL_538959,1
EPI_ISL_546959,1
EPI_ISL_442223,1
EPI_ISL_527403,0
EPI_ISL_516309,1
EPI_ISL_423730,1
EPI_ISL_424529,1
EPI_ISL_437970,1
EPI_ISL_507769,1
EPI_ISL_456839,1
EPI_ISL_434934,1
EPI_ISL_517019,1
EPI_ISL_432211,1
EPI_ISL_453499,1
EPI_ISL_423520,1
EPI_ISL_479473,1
EPI_ISL_435100,1
EPI_ISL_552332,0
EPI_ISL_487880,1
EPI_ISL_499363,1
EPI_ISL_470652,1
EPI_ISL_482397,1
EPI_ISL_556573,1
EPI_ISL_553008,0
EPI_ISL_473008,1
EPI_ISL_540365,1
EPI_ISL_511645,1
EPI_ISL_422250,1
EPI_ISL_414441,1
EPI_ISL_443809,1
EPI_ISL_496956,1
EPI_ISL_476753,1
h,1
EPI_ISL_464200,1
EPI_ISL_518148,1
EPI_ISL_446574,1
EPI_ISL_554439,1
EPI_ISL_477261,1
EPI_ISL_489404,1
EPI_ISL_569636,0
EPI_ISL_561808,1
EPI_ISL_426943,1
EPI_ISL_554320,1
EPI_ISL_460823,1
EPI_ISL_465854,1
EPI_ISL_547034,1
EPI_ISL_475034,1
EPI_ISL_433508,0
EPI_ISL_414550,0
EPI_ISL_510360,1
EPI_ISL_447193,1
EPI_ISL_456829,1
EPI_ISL_557862,1
EPI_ISL_450771,1
EPI_ISL_474624,1
EPI_ISL_429046,1
EPI_ISL_450395,1
EPI_ISL_457214,1
EPI_ISL_528826,1
EPI_ISL_446952,0
EPI_ISL_567363,1
EPI_ISL_565115,0
EPI_ISL_425448,1
EPI_ISL_420929,1
EPI_ISL_477058,1
EPI_ISL_473175,1
EPI_ISL_466744,1
EPI_ISL_500288,1
EPI_ISL_519917,1
EPI_ISL_541237,1
EPI_ISL_524000,1
EPI_ISL_428346,1
EPI_ISL_544663,1
EPI_ISL_500572,1
EPI_ISL_445946,1
EPI_ISL_429297,1
EPI_ISL_499497,0
EPI_ISL_487807,1
EPI_ISL_485946,1
EPI_ISL_519160,1
EPI_ISL_536548,1
EPI_ISL_473893,0
EPI_ISL_486443,1
EPI_ISL_544282,1
EPI_ISL_517611,1
EPI_ISL_537425,1
EPI_ISL_566174,1
EPI_ISL_451372,1
EPI_ISL_462786,1
EPI_ISL_425345,1
EPI_ISL_535000,1
EPI_ISL_474846,0
n,1
EPI_ISL_433215,1
EPI_ISL_530979,0
EPI_ISL_537248,1
EPI_ISL_425743,1
n,1
EPI_ISL_487654,1
h,1
EPI_ISL_539935,1
EPI_ISL_523656,1
EPI_ISL_568298,1
EPI_ISL_527546,1
EPI_ISL_478018,0
EPI_ISL_486308,0
EPI_ISL_441074,1
EPI_ISL_447924,1
h,1
EPI_ISL_547787,1
EPI_ISL_518090,0
EPI_ISL_424385,1
EPI_ISL_462447,1
EPI_ISL_537811,1
EPI_ISL_498496,0
EPI_ISL_465084,1
EPI_ISL_457355,1
EPI_ISL_419761,1
EPI_ISL_428681,1
EPI_ISL_441331,1
EPI_ISL_473814,1
EPI_ISL_536443,0
EPI_ISL_461312,1
EPI_ISL_556334,1
EPI_ISL_486216,1
EPI_ISL_433873,1
EPI_ISL_493011,1
EPI_ISL_532529,1
EPI_ISL_516753,0
EPI_ISL_474126,1
EPI_ISL_561549,1
EPI_ISL_546333,1
EPI_ISL_517132,0
EPI_ISL_509989,1
EPI_ISL_448117,1
EPI_ISL_517458,0
EPI_ISL_525130,1
EPI_ISL_476823,0
EPI_ISL_453069,1
EPI_ISL_451282,1
EPI_ISL_481524,1
EPI_ISL_425717,1
EPI_ISL_437342,1
EPI_ISL_449622,0
EPI_ISL_469017,0
EPI_ISL_477197,1
EPI_ISL_475231,1
EPI_ISL_512381,1
EPI_ISL_479244,1
EPI_ISL_524806,1
EPI_ISL_512476,1
EPI_ISL_446687,0
EPI_ISL_434083,1
n,0
EPI_ISL_525313,1
EPI_ISL_543266,0
EPI_ISL_442397,1
EPI_ISL_499874,1
EPI_ISL_452863,1
EPI_ISL_451470,1
EPI_ISL_417119,1
EPI_ISL_564996,1
EPI_ISL_433416,1
EPI_ISL_416724,1
EPI_ISL_557619,1
EPI_ISL_441528,1
h,0
EPI_ISL_437385,0
EPI_ISL_450630,1
EPI_ISL_499532,1
EPI_ISL_440421,1
EPI_ISL_567172,0
EPI_ISL_566542,1
EPI_ISL_474775,1
EPI_ISL_492870,1
EPI_ISL_543446,1
EPI_ISL_565061,1
EPI_ISL_488791,1
EPI_ISL_462322,0
EPI_ISL_537098,0
EPI_ISL_499337,1
EPI_ISL_483425,1
EPI_ISL_513413,1
EPI_ISL_516857,1
EPI_ISL_483392,1
EPI_ISL_428932,1
EPI_ISL_516336,1
EPI_ISL_568407,1
EPI_ISL_540212,0
EPI_ISL_491038,1
w,1
EPI_ISL_531242,0
EPI_ISL_507848,1
EPI_ISL_492775,1
EPI_ISL_473751,1
EPI_ISL_474051,1
EPI_ISL_478777,1
EPI_ISL_470202,1
EPI_ISL_510054,1
EPI_ISL_494340,1
EPI_ISL_492137,1
EPI_ISL_489950,1
EPI_ISL_564987,1
EPI_ISL_486471,1
EPI_ISL_441918,1
EPI_ISL_482369,0
EPI_ISL_421664,0
EPI_ISL_424389,1
EPI_ISL_564591,1
EPI_ISL_472203,1
EPI_ISL_521058,0
EPI_ISL_515476,1
EPI_ISL_524696,1
EPI_ISL_424893,0
EPI_ISL_485030,1
n,1
EPI_ISL_422283,1
EPI_ISL_534983,1
EPI_ISL_454430,1
EPI_ISL_487614,1
EPI_ISL_424221,1
EPI_ISL_470623,1
EPI_ISL_494616,0
EPI_ISL_455439,1
EPI_ISL_442701,1
EPI_ISL_538928,1
EPI_ISL_519894,1
EPI_ISL_436885,1
EPI_ISL_528415,1
a,1
EPI_ISL_532603,1
EPI_ISL_446985,1
EPI_ISL_455925,1
EPI_ISL_535302,1
EPI_ISL_417557,1
EPI_ISL_460833,1
EPI_ISL_482438,1
EPI_ISL_463610,0
EPI_ISL_457940,1
EPI_ISL_521012,0
EPI_ISL_438648,1
EPI_ISL_477878,1
EPI_ISL_544027,1
EPI_ISL_492387,0
EPI_ISL_479485,1
EPI_ISL_569514,1
EPI_ISL_441308,1
EPI_ISL_528464,1
EPI_ISL_479853,0
EPI_ISL_463968,1
EPI_ISL_467876,1
EPI_ISL_448830,1
EPI_ISL_515966,1
EPI_ISL_567377,1
EPI_ISL_461389,1
EPI_ISL_547751,1
EPI_ISL_558114,1
EPI_ISL_480393,1
EPI_ISL_558012,0
EPI_ISL_461520,1
EPI_ISL_499676,1
EPI_ISL_476906,1
EPI_ISL_439793,1
E,1
EPI_ISL_470523,1
EPI_ISL_543840,1
EPI_ISL_525420,0
EPI_ISL_543768,0
EPI_ISL_508840,1
EPI_ISL_544667,1
EPI_ISL_475087,1
EPI_ISL_567086,1
EPI_ISL_521041,1
EPI_ISL_456674,1
EPI_ISL_476565,1
EPI_ISL_453033,1
EPI_ISL_474381,1
EPI_ISL_535953,1
EPI_ISL_452086,0
EPI_ISL_549704,1
EPI_ISL_475940,1
EPI_ISL_453866,1
EPI_ISL_542147,1
EPI_ISL_527861,1
EPI_ISL_446662,1
EPI_ISL_455263,1
EPI_ISL_422537,1
EPI_ISL_521383,1
EPI_ISL_448512,1
EPI_ISL_537839,1
EPI_ISL_487897,1
EPI_ISL_423070,1
EPI_ISL_486897,1
EPI_ISL_475617,1
n,1
EPI_ISL_521280,1
EPI_ISL_466427,1
EPI_ISL_559087,1
EPI_ISL_565070,1
EPI_ISL_464238,1
EPI_ISL_523553,1
EPI_ISL_519551,1
EPI_ISL_537556,1
EPI_ISL_421191,0
h,1
EPI_ISL_566597,1
EPI_ISL_432815,1
EPI_ISL_541183,1
EPI_ISL_427053,1
EPI_ISL_539337,1
EPI_ISL_417117,1
EPI_ISL_529362,1
EPI_ISL_566743,1
EPI_ISL_428698,1
EPI_ISL_526991,1
EPI_ISL_562922,1
EPI_ISL_491362,1
EPI_ISL_568940,1
EPI_ISL_481194,1
EPI_ISL_564756,1
EPI_ISL_486212,1
EPI_ISL_497034,1
EPI_ISL_477247,1
EPI_ISL_455218,0
EPI_ISL_467132,1
EPI_ISL_561994,1
EPI_ISL_442682,1
EPI_ISL_556916,1
EPI_ISL_437661,1
EPI_ISL_528264,1
EPI_ISL_470386,1
EPI_ISL_484430,1
EPI_ISL_490326,1
EPI_ISL_460208,1
EPI_ISL_513714,1
EPI_ISL_555812,1
EPI_ISL_497423,1
EPI_ISL_510861,1
EPI_ISL_519205,1
EPI_ISL_454687,1
EPI_ISL_496152,1
EPI_ISL_477705,1
EPI_ISL_452165,1
EPI_ISL_559158,1
EPI_ISL_488078,1
EPI_ISL_492826,1
EPI_ISL_553841,1
EPI_ISL_464934,0
EPI_ISL_469547,0
EPI_ISL_478227,1
EPI_ISL_449825,1
EPI_ISL_484416,1
EPI_ISL_508952,1
EPI_ISL_539387,0
EPI_ISL_444421,1
EPI_ISL_468658,1
EPI_ISL_536135,0
EPI_ISL_494511,1
EPI_ISL_434972,1
EPI_ISL_472859,1
EPI_ISL_511478,1
EPI_ISL_538823,1
EPI_ISL_547169,0
EPI_ISL_507481,1
EPI_ISL_564201,1
EPI_ISL_438672,1
EPI_ISL_529709,1
EPI_ISL_528209,0
EPI_ISL_454392,1
EPI_ISL_509720,1
EPI_ISL_567859,1
EPI_ISL_486184,1
EPI_ISL_515477,1
EPI_ISL_563243,1
EPI_ISL_561838,1
EPI_ISL_448583,1
EPI_ISL_451877,1
EPI_ISL_561885,1
EPI_ISL_563304,1
EPI_ISL_546562,1
EPI_ISL_466337,1
EPI_ISL_442638,1
EPI_ISL_559175,1
EPI_ISL_458422,1
EPI_ISL_530842,1
EPI_ISL_528863,1
EPI_ISL_432824,1
EPI_ISL_473350,1
EPI_ISL_430639,0
EPI_ISL_435351,1
EPI_ISL_490830,1
EPI_ISL_430252,0
EPI_ISL_518597,1
EPI_ISL_459502,1
EPI_ISL_548192,1
EPI_ISL_559119,1
EPI_ISL_510315,1
EPI_ISL_429483,1
EPI_ISL_474080,1
EPI_ISL_500009,1
EPI_ISL_487891,0
EPI_ISL_516373,1
EPI_ISL_565022,0
EPI_ISL_526838,1
EPI_ISL_462383,1
EPI_ISL_517084,1
EPI_ISL_512760,1
EPI_ISL_429815,1
EPI_ISL_524044,1
EPI_ISL_547731,1
EPI_ISL_555238,1
EPI_ISL_484083,1
EPI_ISL_547945,0
EPI_ISL_545731,1
EPI_ISL_488703,1
EPI_ISL_458050,1
EPI_ISL_567066,1
EPI_ISL_417556,1
EPI_ISL_448776,1
EPI_ISL_521191,0
EPI_ISL_425695,1
EPI_ISL_472707,1
EPI_ISL_417827,1
EPI_ISL_548724,1
EPI_ISL_490596,1
EPI_ISL_421848,1
EPI_ISL_540884,1
EPI_ISL_484598,1
EPI_ISL_528809,1
EPI_ISL_544168,1
EPI_ISL_538167,1
EPI_ISL_451732,1
EPI_ISL_546244,1
EPI_ISL_545976,1
EPI_ISL_457358,1
EPI_ISL_544020,0
EPI_ISL_477672,1
EPI_ISL_475412,1
EPI_ISL_534597,1
EPI_ISL_508913,0
EPI_ISL_499396,1
EPI_ISL_436308,1
EPI_ISL_526782,1
EPI_ISL_441438,1
EPI_ISL_465943,1
EPI_ISL_418112,1
EPI_ISL_569607,1
EPI_ISL_550958,1
EPI_ISL_517296,0
EPI_ISL_494685,1
EPI_ISL_534782,1
EPI_ISL_473511,1
EPI_ISL_478991,1
EPI_ISL_494079,1
EPI_ISL_484160,1
EPI_ISL_499890,1
EPI_ISL_415599,1
EPI_ISL_555582,1
EPI_ISL_436251,1
EPI_ISL_536005,1
EPI_ISL_452731,1
EPI_ISL_452500,1
EPI_ISL_546835,1
EPI_ISL_568274,1
EPI_ISL_552639,1
EPI_ISL_421356,1
EPI_ISL_529215,1
EPI_ISL_493598,1
EPI_ISL_495099,1
EPI_ISL_544446,1
EPI_ISL_556338,1
EPI_ISL_511242,1
EPI_ISL_470754,1
EPI_ISL_563709,1
EPI_ISL_524682,0
EPI_ISL_441115,1
EPI_ISL_423950,1
EPI_ISL_562816,1
EPI_ISL_435420,1
EPI_ISL_461168,1
EPI_ISL_492727,1
EPI_ISL_428951,1
EPI_ISL_545991,1
EPI_ISL_517192,1
EPI_ISL_424205,1
EPI_ISL_432885,1
EPI_ISL_489600,1
EPI_ISL_561884,1
EPI_ISL_439164,1
EPI_ISL_425442,1
EPI_ISL_515269,1
EPI_ISL_426105,1
EPI_ISL_562036,1
EPI_ISL_442659,1
EPI_ISL_430419,1
EPI_ISL_553227,1
EPI_ISL_456604,1
EPI_ISL_516816,1
EPI_ISL_477195,0
EPI_ISL_500122,0
EPI_ISL_436046,1
EPI_ISL_464454,0
EPI_ISL_499608,1
EPI_ISL_473197,1
EPI_ISL_459305,1
EPI_ISL_524157,0
EPI_ISL_524255,1
EPI_ISL_494254,1
EPI_ISL_554258,1
EPI_ISL_454958,0
EPI_ISL_443228,1
EPI_ISL_541775,1
EPI_ISL_445502,1
EPI_ISL_454730,1
h,1
EPI_ISL_535650,1
EPI_ISL_478167,1
EPI_ISL_568153,0
h,0
EPI_ISL_544902,0
EPI_ISL_479976,1
EPI_ISL_423989,1
EPI_ISL_509195,1
EPI_ISL_499997,1
EPI_ISL_478973,1
EPI_ISL_454897,1
EPI_ISL_533058,1
EPI_ISL_432007,1
EPI_ISL_557218,1
EPI_ISL_565480,1
EPI_ISL_456030,1
EPI_ISL_495481,1
EPI_ISL_540621,1
EPI_ISL_493722,1
EPI_ISL_460256,1
EPI_ISL_449803,1
EPI_ISL_450086,1
EPI_ISL_548535,1
EPI_ISL_526501,1
EPI_ISL_468394,1
EPI_ISL_537546,1
EPI_ISL_434598,1
EPI_ISL_556828,1
EPI_ISL_425983,1
EPI_ISL_532942,1
EPI_ISL_455654,1
EPI_ISL_515303,1
EPI_ISL_511375,1
EPI_ISL_488483,1
EPI_ISL_444841,1
EPI_ISL_481713,1
EPI_ISL_430282,1
EPI_ISL_443965,1
EPI_ISL_485938,1
EPI_ISL_529573,1
EPI_ISL_458414,1
EPI_ISL_441837,1
EPI_ISL_469645,1
EPI_ISL_433220,1
EPI_ISL_528819,1
EPI_ISL_456531,0
EPI_ISL_489384,1
EPI_ISL_546087,0
EPI_ISL_555972,1
EPI_ISL_492194,1
EPI_ISL_439643,1
EPI_ISL_427219,1
EPI_ISL_557596,1
EPI_ISL_476992,1
EPI_ISL_489035,1
EPI_ISL_447097,1
EPI_ISL_514597,1
EPI_ISL_440547,1
EPI_ISL_417646,1
EPI_ISL_484893,0
EPI_ISL_475649,1
EPI_ISL_460741,1
EPI_ISL_547905,1
EPI_ISL_555626,1
EPI_ISL_510697,0
EPI_ISL_474930,1
EPI_ISL_563027,1
EPI_ISL_483610,1
EPI_ISL_435579,0
EPI_ISL_415633,0
EPI_ISL_497002,1
EPI_ISL_419001,1
EPI_ISL_558073,1
EPI_ISL_416370,1
EPI_ISL_491699,1
EPI_ISL_537997,1
EPI_ISL_534745,0
EPI_ISL_472678,0
h,1
EPI_ISL_532869,1
EPI_ISL_428782,1
EPI_ISL_429783,1
EPI_ISL_543766,1
EPI_ISL_542431,1
EPI_ISL_464575,1
EPI_ISL_553641,1
EPI_ISL_554383,1
EPI_ISL_540304,1
EPI_ISL_416381,1
EPI_ISL_567819,1
EPI_ISL_563595,1
EPI_ISL_526105,1
EPI_ISL_535041,1
EPI_ISL_534407,1
EPI_ISL_479299,1
EPI_ISL_417632,1
EPI_ISL_450063,1
EPI_ISL_560398,1
EPI_ISL_483198,1
EPI_ISL_517127,1
h,1
EPI_ISL_513364,1
EPI_ISL_496586,1
EPI_ISL_478053,1
EPI_ISL_493156,0
EPI_ISL_466231,1
EPI_ISL_492068,1
EPI_ISL_516738,1
EPI_ISL_537390,1
EPI_ISL_496705,0
EPI_ISL_455386,1
h,0
EPI_ISL_513824,0
EPI_ISL_569096,1
EPI_ISL_434313,0
EPI_ISL_516754,0
EPI_ISL_544721,0
EPI_ISL_490512,1
EPI_ISL_467161,1
EPI_ISL_463996,1
EPI_ISL_474713,0
EPI_ISL_462049,1
EPI_ISL_433933,1
EPI_ISL_526474,0
EPI_ISL_548526,0
EPI_ISL_492823,1
EPI_ISL_569086,1
EPI_ISL_456610,0
EPI_ISL_500785,1
EPI_ISL_416440,1
EPI_ISL_408666,1
EPI_ISL_524842,1
EPI_ISL_551820,1
EPI_ISL_478732,1
EPI_ISL_447163,0
EPI_ISL_486236,1
EPI_ISL_545360,1
EPI_ISL_421250,1
EPI_ISL_447987,1
EPI_ISL_518611,1
EPI_ISL_489449,1
EPI_ISL_534786,1
EPI_ISL_403936,1
EPI_ISL_554799,1
EPI_ISL_476957,1
EPI_ISL_472646,0
EPI_ISL_566221,1
EPI_ISL_520308,1
EPI_ISL_548157,1
EPI_ISL_486315,1
EPI_ISL_541655,1
EPI_ISL_442645,1
EPI_ISL_541796,0
EPI_ISL_560655,1
EPI_ISL_542993,1
EPI_ISL_507648,0
EPI_ISL_445623,1
EPI_ISL_468794,1
EPI_ISL_434333,1
EPI_ISL_546928,1
EPI_ISL_431911,1
EPI_ISL_469486,1
EPI_ISL_507813,1
EPI_ISL_417280,1
EPI_ISL_532647,1
EPI_ISL_436850,1
EPI_ISL_524756,0
EPI_ISL_549210,1
EPI_ISL_534917,1
EPI_ISL_548891,1
EPI_ISL_489729,1
EPI_ISL_557285,0
EPI_ISL_435615,1
EPI_ISL_438841,1
EPI_ISL_492988,1
EPI_ISL_538660,1
EPI_ISL_448326,1
EPI_ISL_458038,0
EPI_ISL_494452,1
EPI_ISL_494595,1
EPI_ISL_541499,1
EPI_ISL_495792,1
EPI_ISL_430539,1
EPI_ISL_479179,1
EPI_ISL_472189,1
EPI_ISL_466053,1
h,1
EPI_ISL_472448,1
EPI_ISL_483015,0
EPI_ISL_487664,1
EPI_ISL_424960,0
EPI_ISL_414646,1
EPI_ISL_460024,1
EPI_ISL_439599,1
EPI_ISL_500417,1
EPI_ISL_528807,0
EPI_ISL_488645,0
EPI_ISL_436953,1
EPI_ISL_484717,1
EPI_ISL_447410,1
EPI_ISL_481883,1
EPI_ISL_549420,0
EPI_ISL_545717,1
EPI_ISL_526255,0
EPI_ISL_494705,1
EPI_ISL_426665,1
EPI_ISL_521042,1
EPI_ISL_542013,1
EPI_ISL_561491,1
EPI_ISL_556193,1
EPI_ISL_466895,1
EPI_ISL_455752,1
EPI_ISL_437145,1
EPI_ISL_415511,1
EPI_ISL_513399,1
EPI_ISL_474030,1
EPI_ISL_442654,1
EPI_ISL_489689,1
EPI_ISL_512387,1
EPI_ISL_550662,1
EPI_ISL_445839,1
n,1
EPI_ISL_519252,1
EPI_ISL_558172,0
EPI_ISL_468298,1
EPI_ISL_536182,1
EPI_ISL_472236,1
h,1
EPI_ISL_562679,1
EPI_ISL_555988,1
EPI_ISL_487405,0
EPI_ISL_446995,1
EPI_ISL_423728,1
EPI_ISL_547105,0
EPI_ISL_427528,0
EPI_ISL_416392,1
EPI_ISL_500053,1
EPI_ISL_481183,1
EPI_ISL_468473,1
EPI_ISL_556033,1
EPI_ISL_543057,0
EPI_ISL_547286,1
EPI_ISL_567854,1
EPI_ISL_425349,0
EPI_ISL_489802,1
EPI_ISL_495584,0
EPI_ISL_468610,1
EPI_ISL_454560,1
EPI_ISL_427153,1
EPI_ISL_501591,1
EPI_ISL_473788,0
EPI_ISL_490079,1
EPI_ISL_521725,0
EPI_ISL_519612,1
EPI_ISL_437026,1
EPI_ISL_474489,0
EPI_ISL_468278,1
EPI_ISL_545732,1
g,1
EPI_ISL_516864,0
EPI_ISL_458258,1
EPI_ISL_470481,0
EPI_ISL_475896,1
EPI_ISL_429441,1
EPI_ISL_423488,1
EPI_ISL_486912,1
EPI_ISL_524694,1
EPI_ISL_551961,0
EPI_ISL_439249,1
EPI_ISL_558724,1
EPI_ISL_459952,1
EPI_ISL_484610,1
EPI_ISL_554744,1
EPI_ISL_442480,1
EPI_ISL_484921,1
EPI_ISL_540809,1
EPI_ISL_551323,1
EPI_ISL_427437,1
EPI_ISL_439380,1
EPI_ISL_427506,1
g,0
EPI_ISL_444547,1
EPI_ISL_473740,1
EPI_ISL_464726,1
EPI_ISL_476246,1
EPI_ISL_560802,1
EPI_ISL_511002,1
EPI_ISL_540555,1
EPI_ISL_563570,1
EPI_ISL_448270,1
EPI_ISL_563742,1
n,1
EPI_ISL_423294,1
EPI_ISL_435562,1
EPI_ISL_534281,1
EPI_ISL_425178,1
EPI_ISL_464526,0
EPI_ISL_437826,1
EPI_ISL_443842,0
EPI_ISL_448993,1
EPI_ISL_496092,0
EPI_ISL_529952,0
EPI_ISL_563896,1
EPI_ISL_469689,1
EPI_ISL_473173,1
EPI_ISL_524244,0
EPI_ISL_479163,1
EPI_ISL_474822,0
EPI_ISL_428837,1
EPI_ISL_501212,1
EPI_ISL_543783,1
EPI_ISL_564096,0
EPI_ISL_460171,1
EPI_ISL_418845,0
EPI_ISL_473670,1
EPI_ISL_458707,1
EPI_ISL_432619,1
EPI_ISL_561007,1
EPI_ISL_435464,1
EPI_ISL_458887,1
EPI_ISL_466537,1
EPI_ISL_543610,1
EPI_ISL_444789,1
EPI_ISL_447650,1
EPI_ISL_557560,1
EPI_ISL_449925,1
EPI_ISL_421799,1
EPI_ISL_448022,1
EPI_ISL_529379,1
EPI_ISL_564758,0
EPI_ISL_565415,1
EPI_ISL_563299,1
EPI_ISL_462438,1
EPI_ISL_437102,0
EPI_ISL_438708,1
EPI_ISL_453706,1
EPI_ISL_448389,1
EPI_ISL_447812,0
EPI_ISL_460314,1
EPI_ISL_459269,1
EPI_ISL_521444,0
EPI_ISL_522176,0
EPI_ISL_479633,1
EPI_ISL_450089,1
EPI_ISL_457349,1
EPI_ISL_451414,1
EPI_ISL_458371,0
EPI_ISL_436398,1
EPI_ISL_531203,1
EPI_ISL_423024,1
EPI_ISL_530708,1
EPI_ISL_550207,1
EPI_ISL_546933,1
EPI_ISL_461856,0
EPI_ISL_461403,1
EPI_ISL_557068,1
EPI_ISL_500886,1
EPI_ISL_462167,1
EPI_ISL_488826,0
EPI_ISL_487402,1
EPI_ISL_438670,1
EPI_ISL_467313,0
EPI_ISL_436361,1
EPI_ISL_515328,1
EPI_ISL_444384,1
EPI_ISL_433906,1
EPI_ISL_538889,1
EPI_ISL_508960,1
EPI_ISL_480131,1
EPI_ISL_556535,1
h,1
EPI_ISL_546723,1
EPI_ISL_567729,1
EPI_ISL_439173,1
EPI_ISL_421503,1
EPI_ISL_492984,1
EPI_ISL_494393,1
EPI_ISL_521558,1
EPI_ISL_497445,1
EPI_ISL_524338,0
EPI_ISL_481081,1
EPI_ISL_460250,1
EPI_ISL_556301,1
EPI_ISL_460978,1
EPI_ISL_466571,1
EPI_ISL_433672,1
EPI_ISL_537141,1
EPI_ISL_501896,1
EPI_ISL_457658,0
EPI_ISL_496917,1
EPI_ISL_517406,1
EPI_ISL_436852,1
EPI_ISL_487592,1
EPI_ISL_560820,1
EPI_ISL_449221,0
EPI_ISL_487814,1
EPI_ISL_460420,1
EPI_ISL_549982,1
EPI_ISL_434047,1
EPI_ISL_556677,1
EPI_ISL_443049,1
EPI_ISL_536518,1
EPI_ISL_512248,1
EPI_ISL_475714,1
EPI_ISL_548927,1
h,1
EPI_ISL_557864,1
EPI_ISL_511030,1
EPI_ISL_490054,1
EPI_ISL_483490,1
EPI_ISL_565423,1
EPI_ISL_474510,1
EPI_ISL_466513,1
EPI_ISL_482888,1
EPI_ISL_529531,1
EPI_ISL_496198,1
EPI_ISL_494510,0
EPI_ISL_544154,1
EPI_ISL_491291,1
EPI_ISL_441092,1
EPI_ISL_432983,1
EPI_ISL_507073,1
EPI_ISL_417456,1
h,0
EPI_ISL_449564,1
EPI_ISL_544458,1
EPI_ISL_558657,1
EPI_ISL_536554,1
EPI_ISL_469200,1
EPI_ISL_484479,1
EPI_ISL_463034,1
EPI_ISL_432183,1
EPI_ISL_474977,1
EPI_ISL_444230,1
EPI_ISL_489392,1
EPI_ISL_491688,1
EPI_ISL_545444,1
EPI_ISL_473775,1
EPI_ISL_499877,1
EPI_ISL_466946,0
EPI_ISL_528196,1
EPI_ISL_461664,1
EPI_ISL_448446,1
EPI_ISL_556938,1
EPI_ISL_459617,0
EPI_ISL_540284,1
EPI_ISL_532849,1
EPI_ISL_478004,1
EPI_ISL_524617,1
EPI_ISL_440085,0
EPI_ISL_564597,1
EPI_ISL_498708,1
EPI_ISL_524311,1
EPI_ISL_564375,1
EPI_ISL_478079,1
EPI_ISL_495889,1
EPI_ISL_523209,1
h,1
EPI_ISL_535328,1
EPI_ISL_481819,1
EPI_ISL_488147,0
EPI_ISL_531933,1
EPI_ISL_545235,0
EPI_ISL_444587,1
EPI_ISL_495901,1
EPI_ISL_489126,1
n,1
EPI_ISL_433167,1
EPI_ISL_547075,0
EPI_ISL_561794,1
EPI_ISL_560932,1
EPI_ISL_447222,1
EPI_ISL_480251,1
EPI_ISL_531824,1
EPI_ISL_433688,1
EPI_ISL_420955,1
EPI_ISL_538971,1
EPI_ISL_430045,1
EPI_ISL_516397,1
EPI_ISL_459018,1
EPI_ISL_529639,0
EPI_ISL_517443,1
EPI_ISL_539367,1
EPI_ISL_441311,1
EPI_ISL_460302,1
EPI_ISL_525413,1
EPI_ISL_460321,1
EPI_ISL_521870,1
EPI_ISL_472742,1
EPI_ISL_522099,1
EPI_ISL_569397,1
EPI_ISL_568073,0
EPI_ISL_424622,1
h,1
